,Date,Name,Text,Hashtags
2434,2020-06-02 21:27:27+00:00,CNN,"The US Air Force's chief of staff sent a memo to commanders late Monday calling George Floyd's death a ""national tragedy"" and voicing support for the service's top enlistee after he made a passionate plea for justice, according to a copy of the message ",
2435,2020-06-02 20:23:18+00:00,CNN,"Protesters are marching through cities across the US over the death of George Floyd at the hands of a police officer in Minneapolis, Minnesota. Here's a look at demonstrations around the country. https://cnn.it/2U3K1E9",
2436,2020-06-02 20:11:03+00:00,CNN,"The intersection where George Floyd took his last breaths has become a communal space for gathering and reflection. In the morning, volunteers went out to pick up trash and sweep the area around the memorial, video from a CNN affiliate shows. ",
2438,2020-06-02 19:00:06+00:00,CNN,Kellie Chauvin doesn't want to share a last name with the former Minneapolis police officer who is charged with third-degree murder and second-degree manslaughter for the death of George Floyd ,
2439,2020-06-02 18:40:02+00:00,CNN,"Illinois Gov. J.B. Pritzker labeled President Donald Trump ""a miserable failure"" as nationwide protests have intensified over the death of George Floyd. ",
2440,2020-06-02 18:20:07+00:00,CNN,"While tensions between police and demonstrators have heated up across the US, some officers have shown solidarity with the movement by hugging protesters, praying with them, mourning with them, and taking a knee to honor George Floyd. https://cnn.it/2z195nU",
2441,2020-06-02 18:05:04+00:00,CNN,George Floyd's last words fly across the skies of US cities https://cnn.it/3cqMw9P,
2442,2020-06-02 16:00:09+00:00,CNN,"As protests over the death of George Floyd continue across the US, ""there is every reason to expect that we will see new (coronavirus) clusters and potentially new outbreaks moving forward,"" US Surgeon General Dr. Jerome Adams tells Politico. ",
2443,2020-06-02 15:50:03+00:00,CNN,Joe Biden delivered remarks Tuesday in Philadelphia on the civil unrest occurring across the nation following the death of George Floyd and condemned President Trump for his response to protesters. Here are the remarks as prepared for delivery. ,
2444,2020-06-02 15:10:00+00:00,CNN,"""'I can't breathe. I can't breathe.' George Floyd's last words, but they didn't die with him,"" Joe Biden says. ""They're still being heard echoing all across this nation. They speak to a nation where too often just the color of your skin puts your life at risk,"" the fmr. VP adds. ",
2445,2020-06-02 14:40:05+00:00,CNN,Kellie Chauvin doesn't want to share a last name with the former Minneapolis police officer who is charged with third-degree murder and second-degree manslaughter for the death of George Floyd https://cnn.it/2XqfSkf,
2446,2020-06-02 14:30:00+00:00,CNN,"“It broke me.” Atlanta Mayor Keisha Lance Bottoms speaks to @drsanjaygupta on today's episode of ""Coronavirus: Fact vs Fiction."" They discuss race, national outrage over George Floyd's death, and the fears about the spread of Covid-19. ",
2447,2020-06-02 11:45:05+00:00,CNN,"Hours after George Floyd's brother asked protesters to abstain from violence, the Minneapolis site where Floyd died was treated as a sacred memorial. The subdued scene was in a sharp contrast with what was taking place in other cities across the country. ",
2448,2020-06-02 11:30:05+00:00,CNN,"In Los Angeles, the curfew due to protests following George Floyd's death is the harshest since the riots in 1992 following the acquittal of the officer who beat Rodney King. In New York City, has enacted the strictest curfew since the race riots of 1943. ",
2449,2020-06-02 11:15:08+00:00,CNN,"The Manhattan District Attorney's Office is investigating the alleged assault of a Wall Street Journal reporter covering the George Floyd protests by members of the New York Police Department, a spokesman for the office tells CNN. ",
2450,2020-06-02 10:39:06+00:00,CNN,"In the years leading up to George Floyd's death, about two-thirds of the people placed in neck restraints by Minneapolis police officers were black, according to a CNN analysis of data from the police department. ",
2451,2020-06-02 10:32:08+00:00,CNN,George Floyd's last words fly across the skies of US cities https://cnn.it/36RbU7o,
2452,2020-06-02 10:25:24+00:00,CNN,"While tensions between police and demonstrators have heated up across the US, some officers have shown solidarity with the movement by hugging protesters, praying with them, mourning with them, and taking a knee to honor George Floyd. https://cnn.it/3dCrdDm",
2453,2020-06-02 09:46:00+00:00,CNN,"“The use of faith in this whole instance really breaks my heart,” says Father Edward Beck about Pres. Trump’s photo-op at a church shortly after his remarks about the protests over the death of George Floyd. “The word of God was on the side of protesters who were pushed back.” ",
2454,2020-06-02 09:00:13+00:00,CNN,"In the years leading up to George Floyd's death, about two-thirds of the people placed in neck restraints by Minneapolis police officers were black, according to a CNN analysis of data from the police department. https://cnn.it/3dwp2BC",
2455,2020-06-02 08:46:06+00:00,CNN,"While tensions between police and demonstrators have heated up across the US, some officers have shown solidarity with the movement by hugging protesters, praying with them, mourning with them, and taking a knee to honor George Floyd. https://cnn.it/2MmIIfi",
2456,2020-06-02 08:28:07+00:00,CNN,"Protests erupted for a seventh day across the US over the death of George Floyd. Ahead of a speech by President Donald Trump Monday, peaceful protesters were dispersed outside the White House with tear gas, flash grenades and rubber bullets. Live updates: ",
2457,2020-06-02 08:14:07+00:00,CNN,George Floyd's last words fly across the skies of US cities https://cnn.it/2MlOoGe,
2458,2020-06-02 08:04:00+00:00,CNN,“It takes a fundamental understanding that this problem is structural and institutional ... That this is not about one cop that killed one black man. We’ve seen these killings happen over and over again.” - @wkamaubell on unrest over George Floyd's death ,
2460,2020-06-02 07:16:00+00:00,CNN,"“The attitude where you want to dominate someone is exactly what I believe is at the heart of so much of the problems between police and community.” - Minnesota AG Keith Ellison, who is overseeing the prosecution in George Floyd’s death, on Trump’s call to “dominate” protesters. ",
2461,2020-06-02 06:23:06+00:00,CNN,"Boxing champion Floyd Mayweather will pay for George Floyd's funeral, a representative for the athlete told ESPN. ",
2462,2020-06-02 05:01:01+00:00,CNN,"Illinois Gov. J.B. Pritzker has labeled President Trump ""a miserable failure"" as nationwide protests have intensified over the death of George Floyd https://cnn.it/2XnsUim",
2463,2020-06-02 04:46:05+00:00,CNN,"Top GOP senators are calling on President Trump to take a far more compassionate approach amid the deep unrest following the death of George Floyd in Minnesota, raising concerns about dividing a badly bruised nation further ",
2464,2020-06-02 04:01:04+00:00,CNN,"""George Floyd can't breathe anymore. It is on those of us lucky enough to still be here today to use every breath we have to fight for the justice he was robbed of,"" writes Sen. Tammy Duckworth for @CNNOpinion",
2465,2020-06-02 03:51:55+00:00,CNN,"George Floyd's funeral will be held June 9 in Houston, a family attorney said. A memorial service will be held in Minneapolis on Thursday, according to Ben Crump. ",
2466,2020-06-02 01:31:07+00:00,CNN,"Massachusetts Gov. Charlie Baker excoriated President Trump's ""bitterness, combativeness and self-interest"" as nationwide protests have intensified over the death of George Floyd ",
2467,2020-06-02 01:21:06+00:00,CNN,A food drive at a middle school in Minneapolis was overwhelmed by the amount of donated groceries and supplies. Parents and faculty wanted to help those in areas impacted by the protests following last week's death of George Floyd while in police custody. ,
2468,2020-06-02 01:15:30+00:00,CNN,"The police chief of Louisville, Kentucky, has been fired after officials discovered two police officers involved in fatal shooting of a man during a protest over George Floyd's death had not activated their body cameras ",
2469,2020-06-02 00:51:34+00:00,CNN,"""We are witnessing a failure of presidential leadership at a time when this country, when we the people, need it more than ever."" @andersoncooper on Trump pledging to send active military troops into US cities ""to dominate"" demonstrators amid protests over George Floyd's death. ",
2470,2020-06-02 00:35:05+00:00,CNN,Zimbabwe summoned the US ambassador in Harare Monday after US National Security Adviser Robert O'Brien referred to the nation as a foreign adversary and suggested it was taking advantage of protests over the killing of George Floyd to foment unrest ,
2471,2020-06-02 00:33:03+00:00,CNN,"President Trump said he'd support laws criminalizing flag burning, saying in a call with governors that it's time for the Supreme Court to take up the issue again as nationwide protests have intensified over the death of George Floyd ",
2472,2020-06-01 23:40:33+00:00,CNN,"As protests over George Floyd's death continue, more than 17,000 members of the National Guard are standing ready to support local law enforcement. That represents approximately the same number of active-duty troops deployed in Iraq, Syria and Afghanistan https://cnn.it/3gI004g",
2473,2020-06-01 23:00:22+00:00,CNN,"An independent autopsy called George Floyd's death a homicide and determined he died of ""asphyxiation from sustained pressure"" — a finding that is at odds with the medical examiner ",
2474,2020-06-01 22:23:11+00:00,CNN,The question of the legal fate of the officers present during George Floyd's death will have vital national significance. Minnesota's AG has cautioned against a rush to judgment and said prosecutors will be careful and methodical in bringing charges. https://cnn.it/3gHRyly,
2475,2020-06-01 21:23:41+00:00,CNN,"Terrence Floyd, the brother of the late George Floyd's, addresses a crowd gathered in Minneapolis, urging them to keep George's story atop the public consciousness. ""Keep my brother's name ringing! Keep my brother's name ringing! Keep my brother's name ringing!"" he chants. ",
2476,2020-06-01 21:22:24+00:00,CNN,"What people are protesting now is not only George Floyd's death, but what it seems to prove⁠ — that racism and inequality remain deeply rooted in America's policing, legal and political systems. | Analysis by @StCollinson",
2477,2020-06-01 20:59:35+00:00,CNN,"George Floyd’s brother arrived at the Minneapolis memorial site and was surrounded by a large crowd that was “peaceful and respectful,” @sarasidnerCNN reports. http://cnn.it/2MiP7Id",
2478,2020-06-01 20:50:42+00:00,CNN,"“If I'm not over here messing up my community, then what are you all doing? ... You all are doing nothing, because that’s not going to bring my brother back.” George Floyd's brother, Terrence, calls for peaceful protests. “Let’s do this another way.” http://cnn.it/2Ap7SXL",
2479,2020-06-01 20:21:33+00:00,CNN,"A citywide curfew will go into effect in New York City tonight beginning at 11 p.m. until 5 a.m. ET Tuesday, according to Gov. Andrew Cuomo's office. This is the first time the city has instituted a curfew during the unrest following George Floyd's death https://cnn.it/3coFrqe",
2480,2020-06-01 19:58:00+00:00,CNN,"An independent autopsy into the death of George Floyd found that his death was a homicide and the unarmed black man died of ""asphyxiation from sustained pressure"" https://cnn.it/2ZWcSh9",
2481,2020-06-01 19:00:06+00:00,CNN,Michael Jordan on the death of George Floyd: 'We have had enough.' ,
2482,2020-06-01 18:50:02+00:00,CNN,"""Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move past it, it can't just be on people of color to deal with it,"" former first lady Michelle Obama said while speaking out on George Floyd's death ",
2483,2020-06-01 18:40:04+00:00,CNN,"""He didn't give me an opportunity to even speak."" George Floyd's brother, Philonise Floyd, described how his conversation with Donald Trump went. ""It was hard...he just kept, like, pushing me off, like 'I don't want to hear what you're talking about.'"" ",
2484,2020-06-01 16:10:06+00:00,CNN,While many questions persist about George Floyd's killing — namely why a Minneapolis policeman used lethal force while arresting Floyd — three videos help stitch together the last minutes of the 46-year-old's life. ,
2485,2020-06-01 15:30:08+00:00,CNN,"After the death of George Floyd at the hands of a Minneapolis police officer, artists have been quick to respond with works that seek to memorialize, to provoke and to heal. ",
2486,2020-06-01 15:22:16+00:00,CNN,"At the memorial site for George Floyd in Minneapolis, CNN's @OmarJimenez speaks with protestors and mourners as cities across the nation remain in distress.",
2487,2020-06-01 15:05:04+00:00,CNN,"With protests erupting in at least 30 US cities over the death of George Floyd at the hands of an officer in Minneapolis, the ACLU is encouraging people to document their interactions with police in case the situation escalates. ",
2488,2020-06-01 15:01:04+00:00,CNN,"Police in Huntington Beach, California, asked hundreds of demonstrators protesting George Floyd's death to leave. A month ago in the same city, a protest against an order to close all beaches to prevent the spread of Covid-19 was left mostly alone. ",
2489,2020-06-01 13:59:16+00:00,CNN,"Minneapolis Police Chief Medaria Arradondo paid his respects at a memorial for George Floyd, joining the crowds who came out to honor the slain man. ",
2490,2020-06-01 13:53:19+00:00,CNN,"The protests since George Floyd's death are the result of what happens when black Americans have been pushed to their tipping point, basketball Hall of Famer Kareem Abdul-Jabbar writes in a powerful op-ed for the Los Angeles Times. ",
2491,2020-06-01 11:17:29+00:00,CNN,"“What would have happened differently if my friends and I weren’t all white?” Kristofer Bergh says he filed a complaint in 2013 against Derek Chauvin, the ex-officer charged in George Floyd’s death, after he aimed a gun at him for playing with Nerf guns http://cnn.it/3gAsrky",
2492,2020-06-01 10:45:06+00:00,CNN,"""We cannot normalize this pain. I'm not only speaking to people of color. If you're white, black, brown and anything in between, I'm sure you feel hopeless by the racism going on in America."" Beyoncé demands change following the death of George Floyd. ",
2493,2020-06-01 10:30:02+00:00,CNN,"The first court appearance for Derek Chauvin, the former Minnesota police officer charged in the death of George Floyd, has been moved to June 8, according to court records. He was originally scheduled to appear in court for a hearing on Monday. ",
2494,2020-06-01 10:17:21+00:00,CNN,"There have been around 4,000 people arrested across the US since the death of George Floyd sparked outrage and nationwide protests, according to CNN’s tally. ",
2496,2020-06-01 08:14:02+00:00,CNN,"""Everyone is coming out and showing him love... My heart is really touched by all this."" George Floyd's son and daughter praised the peaceful protests in Bryan, Texas, and urged protesters around the country to avoid violence. ",
2497,2020-06-01 07:30:03+00:00,CNN,Michael Jordan on the death of George Floyd: 'We have had enough.' https://cnn.it/2XlswB6,
2498,2020-06-01 07:22:01+00:00,CNN,"""We cannot normalize this pain. I'm not only speaking to people of color. If you're white, black, brown and anything in between, I'm sure you feel hopeless by the racism going on in America."" Beyoncé demands change following the death of George Floyd. https://cnn.it/3eDLSqZ",
2499,2020-06-01 06:59:04+00:00,CNN,Actor Kendrick Sampson said he was shot seven times with rubber bullets by police in Los Angeles on Saturday during a protest over the death of George Floyd. ,
2500,2020-06-01 06:20:02+00:00,CNN,"In an emotional response to George Floyd's family Sunday night, the Minneapolis police chief says in his mind, all four officers involved in the black man's killing bear the same responsibility. ",
2503,2020-06-01 04:22:41+00:00,CNN,"“If you look at this from 35,000 feet, this man died over $20. Really? … Why do you think people are so damn angry.” @sarasidnerCNN reflects on the events that led to George Floyd’s death. https://cnn.it/2BfG34t",
2504,2020-06-01 04:10:03+00:00,CNN,"“A high-ranking official at the NYPD, the New York Police Department, has told me that one of every seven arrested in the last two days has not been from New York City,” says CNN’s @ChrisCuomo of protests in New York following the death of George Floyd. https://cnn.it/2zNQ5tl",
2505,2020-06-01 02:42:00+00:00,CNN,"""I asked everybody to do it peaceful, but we want justice and that’s the reason they’re acting out like that,” Philonise Floyd says about protests across the country following his brother George Floyd's death. https://cnn.it/3djJyFq",
2506,2020-06-01 02:15:04+00:00,CNN,"""He should just stop talking"": Atlanta Mayor Keisha Lance Bottoms rebukes President Donald Trump's rhetoric amid protests after the death of George Floyd, saying the President ""is making it worse"" and is stoking racial tensions ",
2507,2020-06-01 01:50:00+00:00,CNN,"All four officers involved in the death of George Floyd were “complicit,"" including the three who haven't been arrested, says Minneapolis Police Chief Medaria Arradondo, responding to a question asked by @sarasidnerCNN on behalf of Floyd’s brother. https://cnn.it/2XKnTiY",
2508,2020-06-01 01:45:09+00:00,CNN,"""I am absolutely, devastatingly sorry for their loss. If I could do anything to bring Mr. Floyd back, I would do that. I would move heaven and Earth to do that."" Minneapolis Police Chief Medaria Arradondo addresses the family of George Floyd live on CNN. https://cnn.it/2BkW89e",
2511,2020-05-31 22:15:00+00:00,CNN,"""We are really just battling one problem. America as a tale of two cities,"" says @ChrisCuomo on the death of George Floyd. ""One the majority, one the minority. The last three months exposed these parallel Americas."" ",
2512,2020-05-31 21:45:04+00:00,CNN,More than 20 cities have imposed curfews Sunday night in response to violent protests across the country after the death of George Floyd ,
2513,2020-05-31 19:15:05+00:00,CNN,"Over 60 US Secret Service officers and special agents were injured between Friday night and Sunday morning near the White House as protests rocked Washington, DC, after the death of George Floyd last week, according to a statement from the Secret Service. ",
2515,2020-05-31 15:49:24+00:00,CNN,"CNN's @FareedZakaria takes a look at the deep inequities in the US criminal justice system following the death of an unarmed black man, George Floyd, at the hands of a police officer in Minneapolis, Minnesota, and the protests stemming from it. #FareedsTake",#FareedsTake
2516,2020-05-31 13:09:04+00:00,CNN,"""He didn't give me an opportunity to even speak."" George Floyd's brother, Philonise Floyd, described how his conversation with Donald Trump went. ""It was hard...he just kept, like, pushing me off, like 'I don't want to hear what you're talking about.'"" https://cnn.it/3gEhgYk",
2517,2020-05-31 13:01:07+00:00,CNN,Hundreds of businesses in Minnesota's Twin Cities — Minneapolis and St. Paul — were damaged or looted during protests over the death of George Floyd. Yet some of those business owners are still voicing their support for protesters. ,
2518,2020-05-31 12:01:07+00:00,CNN,"""Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move past it, it can't just be on people of color to deal with it,"" former first lady Michelle Obama said while speaking out on George Floyd's death https://cnn.it/3dohH6U",
2519,2020-05-31 10:19:09+00:00,CNN,"""He didn't give me an opportunity to even speak."" George Floyd's brother, Philonise Floyd, described how his conversation with Donald Trump went. ""It was hard...he just kept, like, pushing me off, like 'I don't want to hear what you're talking about.'"" https://cnn.it/2Xg1JGe",
2520,2020-05-31 09:36:06+00:00,CNN,"Nearly a week on from the death of George Floyd, thousands of protesters poured onto the streets in several cities across the US. While some demonstrations were peaceful, others ended in chaos and devastation. ",
2521,2020-05-31 09:12:04+00:00,CNN,New York police are investigating after a video shows an NYPD vehicle plowing through a crowd on Saturday during a protest over the death of George Floyd ,
2522,2020-05-31 07:46:05+00:00,CNN,Hundreds of businesses in Minnesota's Twin Cities — Minneapolis and St. Paul — were damaged or looted during protests over the death of George Floyd. Yet some of those business owners are still voicing their support for protesters. https://cnn.it/2XfNm4K,
2523,2020-05-31 07:31:09+00:00,CNN,"California Governor Gavin Newsom has declared a state of emergency in Los Angeles County amid protests over the death of George Floyd, according to a statement from the governor's office ",
2524,2020-05-31 07:16:06+00:00,CNN,"Target has temporarily closed 175 stores across the United States amid protests over the death of George Floyd. 71 stores are closed in Minnesota, 49 are closed in California and 12 are closed in New York. The rest are closed in various other states. ",
2525,2020-05-31 06:01:04+00:00,CNN,New York police are investigating after a video appears to show an NYPD vehicle plowing through a crowd on Saturday during a protest over the death of George Floyd https://cnn.it/2XjdrjB,
2526,2020-05-31 04:38:50+00:00,CNN,At least 25 cities across 16 states have now imposed curfews as protests continue over the death of George Floyd https://cnn.it/2Mhag5D,
2527,2020-05-31 04:31:03+00:00,CNN,"""Race and racism is a reality that so many of us grow up learning to just deal with. But if we ever hope to move past it, it can't just be on people of color to deal with it,"" former first lady Michelle Obama said while speaking out on George Floyd's death https://cnn.it/2ZWmQz9",
2528,2020-05-31 03:52:24+00:00,CNN,"“A lot of the violence and looting is not being done in George Floyd’s name,” a protester in Minneapolis says http://cnn.it/3gD7Lsi",
2529,2020-05-30 22:30:10+00:00,CNN,Crowds gathered Saturday at the site in Minneapolis where George Floyd was arrested. ,
2530,2020-05-30 22:00:05+00:00,CNN,"Protests have erupted in at least 30 US cities over the death of unarmed black man George Floyd at the hands of a police officer in Minneapolis, Minnesota. https://cnn.it/2XhfrsB",
2531,2020-05-30 21:29:07+00:00,CNN,The US military ordered several police units to be ready for potential deployment to Minnesota as the state experiences protests over the death of George Floyd ,
2532,2020-05-30 19:11:04+00:00,CNN,Minnesota Attorney General Keith Ellison said charging the former Minneapolis police officer who is seen on video putting his knee on George Floyd's neck with murder is just the beginning of the legal process https://cnn.it/2XJ2pDh,
2533,2020-05-30 18:33:04+00:00,CNN,"Minnesota's governor said he will move to ""fully mobilize the National Guard"" after destructive Minneapolis-area protests that he says are ""no longer in any way about the murder of George Floyd."" ",
2534,2020-05-30 14:27:45+00:00,CNN,"Minnesota Gov. Tim Walz: “Let's be very clear. The situation in Minneapolis is no longer in any way about the murder of George Floyd. It is about attacking civil society, instilling fear and disrupting our great cities.” https://cnn.it/2AmzRaE",
2535,2020-05-30 13:34:23+00:00,CNN,"The George Floyd protests are “symbolic of a wider, more deeply rooted structural problem in how communities in the U.S. are policed on an everyday basis,” Clifford Stott, a professor of social psychology, tells @smerconish. https://cnn.it/3djIbq5",
2536,2020-05-30 12:29:55+00:00,CNN,"A group of protestors gathered in front of the White House overnight following the death of George Floyd at the hands of the Minneapolis police, confronting Secret Service officers for more than five hours ",
2537,2020-05-30 11:31:06+00:00,CNN,"""There needs to be change, officers need to be trained better."" As protesters gather in cities across the US, anger and frustration continue to grow over the death of George Floyd. ",
2538,2020-05-30 10:14:10+00:00,CNN,Phoenix is one of more than 20 cities across the US which saw protests on Friday night in the wake of George Floyd's death ,
2539,2020-05-30 10:01:06+00:00,CNN,"""This shouldn't be 'normal' in 2020 America. It can't be 'normal.' If we want our children to grow up in a nation that lives up to its highest ideals, we can and must be better,"" Obama said in a statement, weighing in on the death of George Floyd. ",
2540,2020-05-30 08:31:04+00:00,CNN,"Former Vice President Joe Biden said Friday that he spoke with the family of George Floyd. ""I was truly impressed with their courage and their grace during this unimaginably painful time."" ",
2541,2020-05-30 07:08:01+00:00,CNN,“You need to go home.” Minnesota Gov. Tim Walz delivers a late night address to his state as protests over the death of George Floyd continue in Minneapolis and around the country. Follow live updates: http://cnn.it/2ZQawk4,
2542,2020-05-30 06:55:20+00:00,CNN,Protests erupted in multiple US cities following the death of George Floyd in Minneapolis https://cnn.it/2XgZVwK,
2543,2020-05-30 05:31:07+00:00,CNN,"""This is not a protest. ... This is chaos."" Atlanta Mayor Keisha Lance Bottoms denounced vandalism in her city after demonstrations over the death of George Floyd while in in the custody of Minneapolis police turned violent. ",
2544,2020-05-30 05:23:35+00:00,CNN,"Minnesota Sen. Amy Klobuchar, a former prosecutor, says reports of her declining to pursue a past case involving Derek Chauvin, the officer who knelt on George Floyd’s neck, are “an outright lie.” http://cnn.it/3gLsslY",
2545,2020-05-30 05:23:07+00:00,CNN,"Sen. Amy Klobuchar of Minnesota says the charges against the former Minneapolis police officer seen in a video with his knee on George Floyd's neck are ""the first step, not a last step,"" adding that ""there has to be major systemic reforms."" http://cnn.it/2ZNuTOD",
2546,2020-05-30 04:37:21+00:00,CNN,"“I am the son of an Atlanta police officer. … I am tired of seeing black men die.” In an emotional speech, rapper Killer Mike addressed George Floyd protesters while speaking at Atlanta Mayor Keisha Lance Bottoms’ news conference. ",
2547,2020-05-30 03:18:24+00:00,CNN,"“The anger that you’re seeing, the frustration that you’re seeing is completely understandable,” says former Sen. Al Franken, reacting to protests erupting across the US over the death of George Floyd. “This is not Minneapolis. This is a national problem.” http://cnn.it/2XHxbfI",
2548,2020-05-30 02:09:19+00:00,CNN,"""There needs to be change, officers need to be trained better."" As protesters gather in cities like Minneapolis, Atlanta, Charlotte and other places across the US, anger and frustration continue to grow over the death of George Floyd. ",
2549,2020-05-30 00:59:05+00:00,CNN,"Floyd family attorney Benjamin Crump says his clients are relieved the officer who placed his knee on George Floyd's neck was arrested, but believe he should be charged with first-degree murder. http://cnn.it/3epeAf8",
2550,2020-05-30 00:42:45+00:00,CNN,JUST IN: Multiple police vehicles have had their windows broken in front of the CNN Center in Atlanta. Protests are taking place in multiple cities over the death of George Floyd in Minneapolis. https://cnn.it/3es7s1m,
2551,2020-05-29 23:30:58+00:00,CNN,Minneapolis NAACP President Leslie Redmond says she believes the charges against the fired Minneapolis police officer seen in a video with his knee on George Floyd’s neck are “not severe enough.” http://cnn.it/2ZNuTOD,
2552,2020-05-29 23:04:03+00:00,CNN,"St. Paul, Minnesota, Mayor Melvin Carter says the charges against the fired Minneapolis police officer seen in a video with his knee on George Floyd's neck is a ""good start,"" but ""it's not enough."" ""We need to see the other three officers held accountable as well."" ",
2553,2020-05-29 23:02:14+00:00,CNN,"Multiple protests are erupting across the country, including in Georgia, Kentucky, New York and Wisconsin, following the death of George Floyd, and are expected to continue through the weekend ",
2554,2020-05-29 22:26:55+00:00,CNN,"""I want to express our nation's deepest condolences and most heartfelt sympathies to the family of George Floyd,"" President Trump said during a roundtable event at the White House, later adding, ""I spoke to members of the family -- terrific people."" ",
2555,2020-05-29 21:53:17+00:00,CNN,"Former VP Joe Biden says if he were President now, he'd have ordered a ""full blown"" Justice Dept. civil rights probe to determine the culpability of all the officers involved in the arrest of George Floyd. ""It could be anything from an accessory to something more than that."" ",
2556,2020-05-29 21:51:04+00:00,CNN,"""It is not presidential,"" says former VP Joe Biden on Pres. Trump's rhetoric on George Floyd's death and subsequent protests. ""It is not consistent with what other presidents would do. It's not consistent with our values. It's not consistent with who we are as a people."" ",
2557,2020-05-29 21:49:14+00:00,CNN,“I still didn’t expect that I’d be walking away from a live report on national television in handcuffs.” CNN’s Omar Jimenez joins #TheDailyDC podcast to discuss the protests that erupted over George Floyd’s death. https://cnn.it/3eDb2WR,#TheDailyDC
2558,2020-05-29 20:43:31+00:00,CNN,"8 minutes and 46 seconds. That's how long Derek Chauvin held his knee on George Floyd's neck, as alleged by the Hennepin County Attorney's Office criminal complaint against the former Minneapolis police officer. ",
2559,2020-05-29 19:59:11+00:00,CNN,New video posted on social media appears to show three Minneapolis Police Department officers kneeling on George Floyd during his arrest. Previous eyewitness video showed Floyd being knelt on by one officer — Derek Chauvin. ,
2560,2020-05-29 18:28:18+00:00,CNN,"Derek Chauvin, the former Minneapolis police officer seen in a video with his knee on George Floyd's neck, has been arrested and faces charges of third-degree murder and manslaughter, according to Hennepin County Attorney Mike Freeman https://cnn.it/2ZNuTOD",
2561,2020-05-29 18:12:51+00:00,CNN,Joe Biden on the death of George Floyd: “We’re a country with an open wound. And none of us can turn away. None of us can be silent. None of us can any longer…hear the words 'I can’t breathe' and do nothing.” http://cnn.it/2Xf5USU,
2562,2020-05-29 17:57:48+00:00,CNN,"The ex-Minneapolis police officer seen in a video with his knee on George Floyd’s neck before the unarmed black man died this week has been taken into custody by state authorities, according to the commissioner of the Minnesota Department of Public Safety. https://cnn.it/2XVRAhl",
2563,2020-05-29 17:50:07+00:00,CNN,"""My deepest condolences to the family of George Floyd. As a nation, let's focus on peace, prayers &amp; healing,"" first lady Melania Trump tweeted. There is a marked difference in her message compared to President Trump's sentiments. ",
2564,2020-05-29 17:22:04+00:00,CNN,Madonna is coming under fire for a social media misstep amid the widespread outrage over the death of Minneapolis security guard George Floyd ,
2566,2020-05-29 16:30:02+00:00,CNN,"Minnesota Gov. Tim Walz apologized Friday and took responsibility for the arrest of a CNN crew that was covering the protests over the death of George Floyd, saying there was ""absolutely no reason something like this should happen."" ",
2567,2020-05-29 16:06:42+00:00,CNN,"Minnesota Gov. Tim Walz says he has an expectation that ""swift"" justice will be carried against the police officers involved in the death of George Floyd. ",
2568,2020-05-29 14:21:55+00:00,CNN,President Trump stokes tensions over George Floyd protests ,
2569,2020-05-29 13:45:06+00:00,CNN,"While protests erupt in Minneapolis following the death of George Floyd, outcry over the fatal shooting of Breonna Taylor is reaching boiling point in Louisville, Kentucky. Overnight, seven people were shot downtown, according to the Louisville mayor. ",
2570,2020-05-29 13:29:05+00:00,CNN,"On Thursday night, Minneapolis police released a transcript of the 911 call that led to George Floyd's arrest and death ",
2571,2020-05-29 12:50:05+00:00,CNN,Minnesota Attorney General Keith Ellison tells CNN that he expects “there will be charges” against the four Minneapolis officers involved in George Floyd’s death ,
2572,2020-05-29 09:17:10+00:00,CNN,"Protests have swept across multiple major US cities, with crowds taking to the streets to demand action on police brutality. In Memphis, signs were held for black Americans who had recently been killed -- George Floyd, Ahmaud Arbery, and Breonna Taylor. https://cnn.it/36EOQsx",
2573,2020-05-29 08:11:06+00:00,CNN,"The New York Police Department carried out more than 40 arrests and summons during the George Floyd protests on Thursday, police told CNN ",
2574,2020-05-29 08:01:55+00:00,CNN,"On Thursday night, Minneapolis police released a transcript of the 911 call that led to George Floyd's arrest and death https://cnn.it/3es8pH6",
2575,2020-05-29 07:49:01+00:00,CNN,"""Our mission is to protect life, preserve property and the right to peacefully demonstrate."" Over 500 Minnesota National Guard soldiers arrived in Minneapolis and surrounding areas as protests erupted for a third night following the death of George Floyd ",
2576,2020-05-29 07:41:06+00:00,CNN,The Dalai Lama has deplored the death of George Floyd in Minnesota and blamed discrimination and racism for it. ,
2577,2020-05-29 07:21:06+00:00,CNN,"In Minneapolis, protesters have set a police precinct building on fire following the death of George Floyd. More than 500 troops from the Minnesota National Guard are heading to Minneapolis and St. Paul. ",
2578,2020-05-29 03:31:06+00:00,CNN,"""I heard [George] Floyd scream 'Mama,' and through my tears, even though I knew the events in the video had already unfolded to a tragic conclusion, I was still ready to fight. He wasn't my baby, but he was someone's child."" | Christy Oglesby, @CNNOpinion",
2579,2020-05-29 01:58:19+00:00,CNN,"“As we saw in Baltimore, I think it’s very important to get it right and not just get it fast.” - Former Baltimore Mayor Stephanie Rawlings-Blake, who led her city through the Freddie Gray case, reacts to prosecutors not announcing charges in the George Floyd case. ",
